code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,submitted_count,mean_score,on_time_rate,assessment_type_count,available_assessments,total_clicks,active_days,activity_type_count,submission_ratio,persisted,imd_num,Disabled,Low-IMD,Low prior education,Repeat attempt,signature,adverse_outcome
BBB,2014B,625879,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,-87.0,,3.0,72.33333333333333,0.3333333333333333,2.0,12,125.0,9.0,7.0,0.25,1,40.0,False,False,False,False,medium|broad|partial|mostly_late|persisted,1
BBB,2014B,625919,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-29.0,,11.0,88.45454545454545,0.5454545454545454,2.0,12,990.0,81.0,7.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626046,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Distinction,-52.0,,11.0,82.72727272727273,0.5454545454545454,2.0,12,3402.0,120.0,8.0,0.9166666666666666,1,10.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626123,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,Y,Distinction,-50.0,,10.0,87.2,0.5,2.0,12,849.0,52.0,7.0,0.8333333333333334,1,50.0,True,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626126,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-86.0,,10.0,85.3,0.5,2.0,12,769.0,65.0,7.0,0.8333333333333334,1,40.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626138,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,-81.0,,11.0,90.45454545454545,0.5454545454545454,2.0,12,4151.0,202.0,8.0,0.9166666666666666,1,30.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626164,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,-54.0,,11.0,80.63636363636364,0.36363636363636365,2.0,12,533.0,30.0,7.0,0.9166666666666666,1,20.0,False,True,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,626245,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-85.0,,10.0,80.6,0.5,2.0,12,154.0,21.0,6.0,0.8333333333333334,1,10.0,False,True,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626254,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass,-80.0,,11.0,70.45454545454545,0.5454545454545454,2.0,12,267.0,34.0,7.0,0.9166666666666666,1,10.0,False,True,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626297,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail,-64.0,,8.0,71.875,0.375,2.0,12,362.0,47.0,7.0,0.6666666666666666,1,90.0,False,False,True,False,medium|broad|partial|mostly_late|persisted,1
BBB,2014B,626330,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-74.0,-23.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,80.0,False,False,True,False,none|none|none|none|withdrew,1
BBB,2014B,626352,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-81.0,,11.0,69.0909090909091,0.45454545454545453,2.0,12,202.0,15.0,6.0,0.9166666666666666,1,0.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2014B,626365,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-57.0,,11.0,83.27272727272727,0.45454545454545453,2.0,12,586.0,29.0,8.0,0.9166666666666666,1,20.0,False,True,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,626386,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn,-82.0,152.0,6.0,93.0,0.3333333333333333,2.0,12,876.0,69.0,7.0,0.5,0,10.0,True,True,True,False,high|broad|partial|mostly_late|withdrew,1
BBB,2014B,626428,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail,-31.0,,3.0,71.0,0.3333333333333333,2.0,12,182.0,13.0,7.0,0.25,1,40.0,False,False,True,False,medium|broad|partial|mostly_late|persisted,1
BBB,2014B,626442,F,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-82.0,,3.0,42.0,1.0,1.0,12,6.0,3.0,2.0,0.25,1,70.0,False,False,True,False,low|narrow|partial|mostly_on_time|persisted,1
BBB,2014B,626460,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-78.0,-19.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,20.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2014B,626485,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-82.0,-33.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,20.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2014B,626491,F,North Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction,-82.0,,11.0,88.54545454545455,0.5454545454545454,2.0,12,329.0,60.0,7.0,0.9166666666666666,1,50.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626549,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-82.0,-29.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,10.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2014B,626555,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,-81.0,,8.0,87.5,0.375,2.0,12,2212.0,103.0,9.0,0.6666666666666666,1,10.0,False,True,True,False,high|broad|partial|mostly_late|persisted,0
BBB,2014B,626597,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,-22.0,-18.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,20.0,False,True,False,False,none|none|none|none|withdrew,1
BBB,2014B,626604,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-29.0,,11.0,82.36363636363636,0.5454545454545454,2.0,12,1057.0,74.0,8.0,0.9166666666666666,1,80.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626642,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-73.0,,11.0,80.63636363636364,0.5454545454545454,2.0,12,336.0,37.0,6.0,0.9166666666666666,1,30.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626746,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-80.0,-25.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,70.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2014B,626750,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-81.0,,3.0,76.66666666666667,0.6666666666666666,2.0,12,132.0,11.0,6.0,0.25,1,50.0,False,False,True,False,medium|broad|partial|mostly_on_time|persisted,1
BBB,2014B,626773,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-50.0,-10.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,10.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2014B,626806,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,-78.0,-47.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,20.0,True,True,True,False,none|none|none|none|withdrew,1
BBB,2014B,626840,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-60.0,-19.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,60.0,False,False,True,False,none|none|none|none|withdrew,1
BBB,2014B,626841,F,South East Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction,-81.0,,11.0,91.63636363636364,0.5454545454545454,2.0,12,2942.0,136.0,7.0,0.9166666666666666,1,80.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626843,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,-81.0,,7.0,73.28571428571429,0.2857142857142857,2.0,12,228.0,30.0,6.0,0.5833333333333334,1,0.0,False,True,False,False,medium|broad|partial|mostly_late|persisted,0
BBB,2014B,626872,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn,-81.0,5.0,0.0,0.0,0.0,0.0,12,61.0,2.0,5.0,0.0,0,80.0,False,False,False,False,low|moderate|none|none|withdrew,1
BBB,2014B,626876,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-80.0,-22.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,20.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2014B,626897,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-24.0,,0.0,0.0,0.0,0.0,12,40.0,2.0,5.0,0.0,1,30.0,False,False,False,False,low|moderate|none|none|persisted,1
BBB,2014B,626917,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-64.0,,8.0,49.375,0.5,2.0,12,483.0,41.0,7.0,0.6666666666666666,1,10.0,False,True,False,False,medium|broad|partial|mostly_on_time|persisted,1
BBB,2014B,626928,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-80.0,,11.0,61.36363636363637,0.5454545454545454,2.0,12,246.0,11.0,7.0,0.9166666666666666,1,30.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,626951,F,Wales,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-54.0,,10.0,80.4,0.4,2.0,12,578.0,43.0,8.0,0.8333333333333334,1,80.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,626966,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-61.0,,11.0,82.54545454545455,0.5454545454545454,2.0,12,552.0,50.0,7.0,0.9166666666666666,1,80.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,627000,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-27.0,,11.0,59.72727272727273,0.36363636363636365,2.0,12,193.0,17.0,7.0,0.9166666666666666,1,20.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,1
BBB,2014B,627027,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-75.0,,7.0,86.42857142857143,0.42857142857142855,2.0,12,798.0,70.0,7.0,0.5833333333333334,1,50.0,False,False,True,False,high|broad|partial|mostly_late|persisted,0
BBB,2014B,627094,F,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Fail,-75.0,,0.0,0.0,0.0,0.0,12,51.0,2.0,5.0,0.0,1,0.0,False,True,False,False,low|moderate|none|none|persisted,1
BBB,2014B,627115,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,N,Distinction,-52.0,,11.0,78.0909090909091,0.18181818181818182,2.0,12,436.0,41.0,7.0,0.9166666666666666,1,10.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2014B,627118,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-52.0,,10.0,84.8,0.3,2.0,12,769.0,61.0,9.0,0.8333333333333334,1,50.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,627179,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Fail,-64.0,,9.0,72.22222222222223,0.3333333333333333,2.0,12,258.0,52.0,8.0,0.75,1,10.0,False,True,True,False,medium|broad|complete|mostly_late|persisted,1
BBB,2014B,627185,F,Wales,Lower Than A Level,90-100%,35-55,0,60,N,Pass,-78.0,,11.0,81.63636363636364,0.5454545454545454,2.0,12,1073.0,47.0,7.0,0.9166666666666666,1,90.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,627190,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-43.0,,11.0,87.63636363636364,0.5454545454545454,2.0,12,2873.0,124.0,8.0,0.9166666666666666,1,20.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,627228,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,-79.0,-17.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,50.0,False,False,True,False,none|none|none|none|withdrew,1
BBB,2014B,627244,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-79.0,,8.0,88.5,0.375,2.0,12,819.0,66.0,8.0,0.6666666666666666,1,60.0,False,False,False,False,high|broad|partial|mostly_late|persisted,0
BBB,2014B,627245,F,South East Region,HE Qualification,40-50%,0-35,0,90,N,Withdrawn,-60.0,-33.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,40.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2014B,627252,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn,-52.0,-19.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,30.0,True,False,True,False,none|none|none|none|withdrew,1
BBB,2014B,627256,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-52.0,-30.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,10.0,False,True,False,False,none|none|none|none|withdrew,1
BBB,2014B,627270,F,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,-32.0,,10.0,94.4,0.3,2.0,12,1454.0,70.0,7.0,0.8333333333333334,1,30.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,627277,F,East Midlands Region,Lower Than A Level,70-80%,35-55,0,160,N,Withdrawn,-47.0,2.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,70.0,False,False,True,False,none|none|none|none|withdrew,1
BBB,2014B,627285,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-35.0,,9.0,83.22222222222223,0.4444444444444444,2.0,12,352.0,32.0,8.0,0.75,1,20.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2014B,627316,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,-61.0,39.0,0.0,0.0,0.0,0.0,12,15.0,1.0,3.0,0.0,0,70.0,True,False,True,False,low|moderate|none|none|withdrew,1
BBB,2014B,627321,F,London Region,HE Qualification,20-30%,35-55,0,60,N,Fail,-68.0,,1.0,60.0,0.0,1.0,12,3.0,2.0,3.0,0.08333333333333333,1,20.0,False,True,False,False,low|moderate|partial|mostly_late|persisted,1
BBB,2014B,627380,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-74.0,,11.0,83.0,0.5454545454545454,2.0,12,1649.0,80.0,8.0,0.9166666666666666,1,90.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,627388,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-78.0,,11.0,80.45454545454545,0.5454545454545454,2.0,12,354.0,33.0,8.0,0.9166666666666666,1,50.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,627403,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Fail,-71.0,,11.0,87.72727272727273,0.45454545454545453,2.0,12,2146.0,101.0,9.0,0.9166666666666666,1,50.0,True,False,False,False,high|broad|complete|mostly_late|persisted,1
BBB,2014B,627427,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-24.0,125.0,5.0,31.4,0.4,2.0,12,175.0,16.0,6.0,0.4166666666666667,0,20.0,False,True,True,False,medium|broad|partial|mostly_late|withdrew,1
BBB,2014B,627509,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,-36.0,,11.0,82.9090909090909,0.5454545454545454,2.0,12,468.0,38.0,7.0,0.9166666666666666,1,30.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,627528,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-50.0,,0.0,0.0,0.0,0.0,12,6.0,1.0,3.0,0.0,1,0.0,False,True,False,False,low|moderate|none|none|persisted,1
BBB,2014B,627549,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-29.0,,11.0,89.81818181818181,0.2727272727272727,2.0,12,1277.0,103.0,7.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,627550,F,London Region,No Formal quals,0-10%,0-35,0,60,N,Pass,-73.0,,10.0,70.5,0.1,2.0,12,569.0,97.0,7.0,0.8333333333333334,1,0.0,False,True,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,627613,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail,-32.0,,2.0,82.5,0.5,2.0,12,169.0,15.0,7.0,0.16666666666666666,1,90.0,False,False,True,False,medium|broad|partial|mostly_on_time|persisted,1
BBB,2014B,627647,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,-52.0,,11.0,89.72727272727273,0.5454545454545454,2.0,12,2155.0,136.0,7.0,0.9166666666666666,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,627659,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-31.0,,7.0,58.42857142857143,0.5714285714285714,2.0,12,79.0,9.0,7.0,0.5833333333333334,1,40.0,False,False,False,False,low|broad|partial|mostly_on_time|persisted,0
BBB,2014B,627670,F,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,-75.0,-57.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,30.0,False,False,True,False,none|none|none|none|withdrew,1
BBB,2014B,627680,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,Y,Withdrawn,-64.0,100.0,3.0,64.66666666666667,0.6666666666666666,2.0,12,90.0,6.0,7.0,0.25,0,70.0,True,False,True,False,low|broad|partial|mostly_on_time|withdrew,1
BBB,2014B,627685,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-29.0,,9.0,79.55555555555556,0.3333333333333333,2.0,12,266.0,14.0,8.0,0.75,1,20.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2014B,627748,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-75.0,-16.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,10.0,False,True,False,False,none|none|none|none|withdrew,1
BBB,2014B,627777,F,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass,-24.0,,11.0,68.45454545454545,0.45454545454545453,2.0,12,603.0,75.0,7.0,0.9166666666666666,1,0.0,False,True,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,627948,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-52.0,,11.0,58.54545454545455,0.45454545454545453,2.0,12,276.0,22.0,7.0,0.9166666666666666,1,0.0,False,True,False,False,medium|broad|complete|mostly_late|persisted,1
BBB,2014B,628006,F,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-32.0,,11.0,84.0,0.5454545454545454,2.0,12,4234.0,142.0,9.0,0.9166666666666666,1,,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,628119,F,Ireland,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,-22.0,,10.0,84.3,0.4,2.0,12,1179.0,62.0,7.0,0.8333333333333334,1,60.0,False,False,False,False,high|broad|complete|mostly_late|persisted,1
BBB,2014B,628142,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn,-47.0,-24.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,80.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2014B,628176,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass,-71.0,,11.0,67.63636363636364,0.5454545454545454,2.0,12,863.0,68.0,8.0,0.9166666666666666,1,40.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,628178,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Distinction,-71.0,,11.0,87.9090909090909,0.5454545454545454,2.0,12,2629.0,130.0,8.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,628180,F,Scotland,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-71.0,,11.0,81.0,0.36363636363636365,2.0,12,1468.0,85.0,8.0,0.9166666666666666,1,20.0,False,True,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,628181,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-51.0,,11.0,76.81818181818181,0.5454545454545454,2.0,12,2282.0,129.0,7.0,0.9166666666666666,1,80.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,628183,F,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-71.0,,5.0,75.6,0.6,2.0,12,211.0,13.0,4.0,0.4166666666666667,1,70.0,False,False,False,False,medium|moderate|partial|mostly_on_time|persisted,1
BBB,2014B,628190,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-71.0,,11.0,86.81818181818181,0.5454545454545454,2.0,12,371.0,32.0,7.0,0.9166666666666666,1,60.0,False,False,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,628287,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Fail,-71.0,,11.0,77.72727272727273,0.45454545454545453,2.0,12,1721.0,117.0,9.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_late|persisted,1
BBB,2014B,628301,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-29.0,,11.0,85.27272727272727,0.5454545454545454,2.0,12,782.0,48.0,9.0,0.9166666666666666,1,40.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2014B,628327,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-68.0,-11.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,70.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2014B,628328,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-72.0,,11.0,85.54545454545455,0.5454545454545454,2.0,12,355.0,30.0,7.0,0.9166666666666666,1,60.0,False,False,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2014B,628329,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-31.0,,1.0,48.0,1.0,1.0,12,12.0,1.0,5.0,0.08333333333333333,1,20.0,False,True,False,False,low|moderate|partial|mostly_on_time|persisted,1
BBB,2014B,628341,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,-72.0,-57.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,80.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2014B,628360,F,Ireland,Lower Than A Level,,0-35,0,60,N,Withdrawn,-72.0,-24.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,,False,False,True,False,none|none|none|none|withdrew,1
BBB,2014B,628379,F,South Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,-61.0,,9.0,82.55555555555556,0.5555555555555556,2.0,12,707.0,56.0,7.0,0.75,1,20.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,1
BBB,2014B,628389,F,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Distinction,-32.0,,10.0,81.5,0.4,2.0,12,1368.0,92.0,9.0,0.8333333333333334,1,90.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2014B,628392,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,-52.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,10.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2014B,628402,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,-72.0,152.0,0.0,0.0,0.0,0.0,12,45.0,3.0,6.0,0.0,0,30.0,False,False,False,False,low|broad|none|none|withdrew,1
BBB,2014B,628411,F,West Midlands Region,HE Qualification,10-20,0-35,0,120,N,Fail,-51.0,,5.0,67.6,0.2,2.0,12,163.0,25.0,6.0,0.4166666666666667,1,10.0,False,True,False,False,medium|broad|partial|mostly_late|persisted,1
BBB,2014B,628423,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,-61.0,,11.0,81.27272727272727,0.45454545454545453,2.0,12,337.0,32.0,7.0,0.9166666666666666,1,70.0,False,False,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2014B,628442,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,-72.0,117.0,5.0,74.0,0.6,2.0,12,75.0,13.0,6.0,0.4166666666666667,0,20.0,False,True,True,False,low|broad|partial|mostly_on_time|withdrew,1
BBB,2014B,628511,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,-71.0,,8.0,77.5,0.375,2.0,12,267.0,27.0,7.0,0.6666666666666666,1,20.0,False,True,False,False,medium|broad|partial|mostly_late|persisted,1
BBB,2014B,628516,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,N,Distinction,-71.0,,11.0,80.45454545454545,0.36363636363636365,2.0,12,248.0,30.0,7.0,0.9166666666666666,1,20.0,False,True,True,False,medium|broad|complete|mostly_late|persisted,0
